steamid	appid	playtime_forever
76561197960268803	39120	70
76561197960268491	10	97
76561197960268491	10190	303
76561197960268557	10	1594
76561197960269958	10	165
76561197960269382	10	8695
76561197960268703	240	18877
76561197960268703	620	663
76561197960268703	57400	847
76561197960268703	730	77
76561197960268703	49520	7306
76561197960268703	39140	508
76561197960268703	218620	2761
76561197960269044	220	1199
76561197960269044	240	723
76561197960268703	630	72
76561197960268703	234330	985
76561197960269382	240	734
76561197960269044	20900	156
76561197960269382	730	371
76561197960269044	18500	391
76561197960269382	219740	225
76561197960269044	17460	1219
76561197960269044	15370	757
76561197960269044	24980	2886
76561197960269044	8190	1372
76561197960269044	35140	995
76561197960269044	8930	1317
76561197960269044	8980	2305
76561197960269044	22380	4242
76561197960269044	58520	1785
76561197960269044	48220	3110
76561197960269044	620	702
76561197960269044	105600	5635
76561197960269044	20920	4108
76561197960269044	72850	8687
76561197960269044	107100	215
76561197960269044	107200	1845
76561197960269044	28050	2499
76561197960269044	57690	2222
76561197960269044	42910	116
76561197960269044	400	151
76561197960269044	55230	1330
76561197960269044	42990	2507
76561197960269044	48240	2279
76561197960269044	57400	1392
76561197960269044	203770	88
76561197960269044	102600	556
76561197960269044	207610	123
76561197960269044	204100	1124
76561197960269044	202170	1079
76561197960269044	200510	2496
76561197960269044	4920	740
76561197960269044	212680	1025
76561197960269044	49520	4959
76561197960269044	200710	1389
76561197960269044	220240	2557
76561197960269044	218230	16767
76561197960269044	238960	3038
76561197960269044	220660	84
76561197960269044	241600	1800
76561197960269044	206420	1076
76561197960269044	222900	68
76561197960269044	440	35868
76561197960269044	570	3575
76561197960269044	239220	522
76561197960269188	10	24196
76561197960269188	240	1016
76561197960269188	4760	2261
76561197960269188	550	1042
76561197960269188	730	19472
76561197960269188	570	896
76561197960269188	440	932
76561197960268765	10	78015
76561197960268765	220	529
76561197960268765	240	269
76561197960268765	13210	1349
76561197960268765	500	5519
76561197960268765	12210	2220
76561197960268765	17430	669
76561197960268765	9480	858
76561197960268765	23310	2097
76561197960268765	1250	253
76561197960268765	21660	398
76561197960268765	550	14559
76561197960268765	10180	1959
76561197960268765	10190	4455
76561197960268765	24960	482
76561197960268765	8190	259
76561197960268765	49600	206
76561197960268765	28000	847
76561197960268765	42700	1249
76561197960268765	42710	2961
76561197960268765	91310	1790
76561197960268765	24240	2914
76561197960268765	209120	182
76561197960268765	730	65254
76561197960268765	208200	313
76561197960268765	45760	3393
76561197960268765	216250	847
76561197960268765	225160	199
76561197960268765	218620	878
76561197960268765	233130	172
76561197960268765	43160	647
76561197960268765	222900	567
76561197960268765	440	125
76561197960268765	570	72
76561197960268765	242720	578
76561197960268765	245550	126
76561197960269078	50	250
76561197960269078	70	254
76561197960269078	240	520
76561197960269078	300	2136
76561197960269078	6310	449
76561197960269078	400	197
76561197960269078	9340	3700
76561197960269078	15130	113
76561197960269078	17300	1023
76561197960269078	17330	677
76561197960269078	22000	95
76561197960269078	500	9551
76561197960269078	22300	1022
76561197960269078	17460	246
76561197960269078	17480	171
76561197960269078	17470	258
76561197960269078	23200	149
76561197960269078	20540	129
76561197960269078	37700	1676
76561197960269078	21690	63
76561197960269078	550	3372
76561197960269078	8980	279
76561197960269078	32370	1462
76561197960269078	24960	2156
76561197960269078	10680	73
76561197960269078	43110	663
76561197960269078	33220	2400
76561197960269078	42120	205
76561197960269078	28000	121
76561197960269078	620	2256
76561197960269078	28050	3104
76561197960269078	33460	257
76561197960269078	22350	86
76561197960269078	72850	2295
76561197960269078	17710	126
76561197960269078	8930	105
76561197960269078	65800	113
76561197960269078	201280	314
76561197960269078	9200	1466
76561197960269078	203810	81
76561197960269078	204100	688
76561197960269078	208110	62
76561197960269078	49520	1039
76561197960269078	205100	231
76561197960269078	4920	86
76561197960269078	203160	1699
76561197960269078	219890	85
76561197960269078	203250	88
76561197960269078	224600	1447
76561197960269078	231160	75
76561197960269078	225080	161
76561197960269078	232430	112
76561197960269078	235600	226
76561197960269078	224460	63
76561197960269078	239160	97
76561197960269078	221910	264
76561197960269078	201810	130
76561197960269078	440	1312
76561197960269078	630	166
76561197960268562	240	96
76561197960268562	300	90
76561197960268562	380	112
76561197960268562	2810	115
76561197960268562	400	3842
76561197960268562	2700	109
76561197960268562	13210	240
76561197960268562	13240	72
76561197960268562	500	485
76561197960268562	8980	3263
76561197960268562	3900	204
76561197960268562	34440	106
76561197960268562	32430	346
76561197960268562	8930	873
76561197960268562	22380	1494
76561197960268562	12210	521
76561197960268562	47810	931
76561197960268562	63200	332
76561197960268562	620	2194
76561197960268562	104700	3191
76561197960268562	42910	91
76561197960268562	9050	64
76561197960268562	22320	118
76561197960268562	22350	80
76561197960268562	28050	130
76561197960268562	42680	268
76561197960268562	42690	368
76561197960268562	92800	123
76561197960268562	200900	121
76561197960268562	108200	2425
76561197960268562	107100	109
76561197960268562	213030	642
76561197960268562	55230	206
76561197960268562	49520	1917
76561197960268562	730	4489
76561197960268562	212680	529
76561197960268562	200710	141
76561197960268562	4920	84
76561197960267982	240	8249
76561197960269980	10	338
76561197960268562	15100	83
76561197960268562	208480	3310
76561197960269980	240	133
76561197960268562	218230	5571
76561197960267982	50130	707
76561197960268562	238960	956
76561197960267982	28000	83
76561197960268562	225260	244
76561197960267982	42710	864
76561197960267982	31280	87
76561197960268562	234710	565
76561197960268562	72850	337
76561197960268562	8500	75
76561197960268562	231670	889
76561197960269039	240	43493
76561197960269039	33220	710
76561197960269039	91310	3989
76561197960269039	730	1572
76561197960269837	10	2117
76561197960268562	39150	1951
76561197960268562	211820	576
76561197960268562	39210	1414
76561197960268562	8870	438
76561197960268562	213850	390
76561197960269837	220	567
76561197960269837	380	185
76561197960268562	206420	134
76561197960269837	400	127
76561197960268562	440	1804
76561197960269837	420	256
76561197960268562	570	442
76561197960269837	6800	85
76561197960268562	39120	449
76561197960269837	440	209
76561197960269196	10	116826
76561197960268617	10	508
76561197960269196	240	350
76561197960269196	500	958
76561197960269196	10190	2428
76561197960269196	42710	1006
76561197960269196	730	29580
76561197960269196	440	16649
76561197960269196	570	1429
76561197960269196	39120	2858
76561197960268610	240	1701
76561197960269104	10	682
76561197960269104	30	536
76561197960269689	220	69
76561197960269104	300	63
76561197960269988	240	2019
76561197960269104	730	16636
76561197960269689	41500	1351
76561197960269689	550	67
76561197960269988	7200	3432
76561197960269561	10	4496
76561197960269988	400	172
76561197960269689	16810	176
76561197960269988	13210	172
76561197960269561	70	405
76561197960269689	8930	605
76561197960269689	22380	224
76561197960269561	220	1772
76561197960269988	500	1322
76561197960269689	47810	2938
76561197960269561	240	693
76561197960269988	550	780
76561197960269988	8190	3323
76561197960269689	105600	181
76561197960269988	620	741
76561197960269561	380	542
76561197960269988	65730	566
76561197960269561	400	235
76561197960269561	420	553
76561197960269988	108800	3382
76561197960269561	7660	1899
76561197960269988	730	2917
76561197960269561	500	250
76561197960269988	55230	167
76561197960269689	22330	112
76561197960269988	45760	130
76561197960269689	28050	83
76561197960269988	228400	81
76561197960269689	42910	197
76561197960269689	72850	2993
76561197960269561	15370	3549
76561197960269689	65800	351
76561197960269689	730	844
76561197960269988	218620	429
76561197960269689	200710	89
76561197960269561	35140	398
76561197960269561	21090	332
76561197960269689	440	64
76561197960269561	22600	587
76561197960269561	40800	3800
76561197960269561	42910	213
76561197960269685	220	642
76561197960269561	620	814
76561197960269685	240	152
76561197960269561	105600	98
76561197960269685	280	303
76561197960269561	107100	302
76561197960269988	44340	368
76561197960269685	300	378
76561197960269561	200710	914
76561197960269988	44320	91
76561197960269561	730	30180
76561197960269685	1200	2730
76561197960269561	8930	388
76561197960269561	200510	2748
76561197960269685	1280	95
76561197960269988	440	2247
76561197960269561	212680	1315
76561197960269988	570	156
76561197960269561	49520	4294
76561197960269561	236390	785
76561197960269561	72850	70
76561197960269685	380	148
76561197960269561	251910	68
76561197960269561	205100	152
76561197960268869	10	896
76561197960269685	3310	167
76561197960269561	256290	817
76561197960269685	3370	274
76561197960269561	570	16330
76561197960269685	3830	1155
76561197960268869	41500	4975
76561197960268869	22380	194
76561197960269685	4550	279
76561197960268869	730	1335
76561197960269685	4500	611
76561197960269685	400	152
76561197960269685	420	202
76561197960269685	9340	320
76561197960269685	12320	353
76561197960269685	17330	193
76561197960269924	220	171
76561197960269685	22300	3495
76561197960269685	500	1318
76561197960269685	10090	861
76561197960269924	400	1953
76561197960269685	1250	3710
76561197960269924	35140	1051
76561197960269685	20500	651
76561197960269924	620	669
76561197960269685	550	6561
76561197960269924	730	2318
76561197960269685	24870	308
76561197960269685	41500	2037
76561197960269685	18110	186
76561197960269924	39140	2430
76561197960269685	41000	243
76561197960269685	38700	75
76561197960269685	8850	435
76561197960269685	48700	435
76561197960269685	24960	11906
76561197960269685	43110	472
76561197960269685	42120	1491
76561197960269685	8190	976
76561197960269685	35140	557
76561197960269685	12220	265
76561197960269685	33220	280
76561197960269685	28000	293
76561197960269685	50620	1149
76561197960269685	50130	1330
76561197960269685	42700	607
76561197960269685	42710	1542
76561197960269685	8980	1888
76561197960269685	22380	4440
76561197960269685	35460	338
76561197960269685	40800	546
76561197960269685	63200	489
76561197960269685	26800	225
76561197960269685	29180	221
76561197960269685	93200	433
76561197960269685	50300	329
76561197960269685	42910	270
76561197960269685	99810	96
76561197960269685	620	1478
76561197960269685	56400	644
76561197960269685	22350	1723
76561197960269685	91200	174
76561197960269685	97100	147
76561197960269685	92000	241
76561197960269685	105600	7122
76561197960269685	20920	1754
76561197960269685	55110	543
76561197960269685	97000	84
76561197960269685	49600	252
76561197960269685	21100	238
76561197960269685	91600	534
76561197960269685	91310	1949
76561197960269685	55150	955
76561197960269685	48000	157
76561197960269685	35450	2531
76561197960269685	104320	849
76561197960269685	224780	970
76561197960269685	236830	286
76561197960269685	32800	543
76561197960269685	107100	731
76561197960269685	28050	1242
76561197960269685	98400	242
76561197960269685	24240	429
76561197960269685	113200	126
76561197960269685	55230	2005
76561197960269685	65800	148
76561197960269685	102600	147
76561197960269685	115100	457
76561197960269685	201280	356
76561197960269685	201870	879
76561197960269685	9200	1022
76561197960269685	110800	1472
76561197960269685	72850	5547
76561197960269685	41070	1735
76561197960269685	57400	1310
76561197960269685	200260	127
76561197960269685	201570	82
76561197960269685	35720	532
76561197960269685	202730	92
76561197960269685	6120	158
76561197960269685	63710	116
76561197960269685	200900	227
76561197960269685	99300	71
76561197960269685	203730	150
76561197960269685	70300	119
76561197960269685	104700	137
76561197960269685	108710	755
76561197960269685	115110	305
76561197960269685	209690	90
76561197960269685	207490	133
76561197960269685	102500	2348
76561197960269685	207610	247
76561197960269685	200710	6503
76561197960269685	104900	538
76561197960269685	204100	712
76561197960269685	205910	258
76561197960269685	201790	897
76561197960269685	204300	382
76561197960269685	209080	807
76561197960269685	50650	1229
76561197960269685	202170	1764
76561197960269685	205100	865
76561197960269685	730	998
76561197960269685	200510	1159
76561197960269685	20820	67
76561197960269685	107200	114
76561197960269685	107800	316
76561197960269685	207420	124
